fileName	TOKEN	TOKEN_VOC	POS	LEMMA	LEMMA_VOC
00_Rassismus_Wikipedia.docx.txt	المؤسسة	المُؤَسَّسَة	noun	مؤسسة	مُؤَسَّسَة
00_Rassismus_Wikipedia.docx.txt	العنصرية	العُنْصُرِيَّة	noun	عنصرية	عُنْصُرِيَّة
00_Rassismus_Wikipedia.docx.txt	،	،	punc	،	،
00_Rassismus_Wikipedia.docx.txt	أو	أَو	conj	أو	أَو
00_Rassismus_Wikipedia.docx.txt	العنصرية	العُنْصُرِيَّة	noun	عنصرية	عُنْصُرِيَّة
00_Rassismus_Wikipedia.docx.txt	المنهجيه	المنهجيه	noun_prop	المنهجيه	المنهجيه
00_Rassismus_Wikipedia.docx.txt	،	،	punc	،	،
00_Rassismus_Wikipedia.docx.txt	فان	فان	noun	فان	فان
00_Rassismus_Wikipedia.docx.txt	مجموعات	مَجْمُوعاتٌ	noun	مجموعة	مَجْمُوعَة
00_Rassismus_Wikipedia.docx.txt	معينة	مُعِينَة	noun	معين	مُعِين
00_Rassismus_Wikipedia.docx.txt	قد	قَد	part_verb	قد	قَدْ
00_Rassismus_Wikipedia.docx.txt	تحرم	تحرم	noun_prop	تحرم	تحرم
00_Rassismus_Wikipedia.docx.txt	حقوقا	حُقُوقاً	noun	حق	حَقّ
00_Rassismus_Wikipedia.docx.txt	و	وَ	conj	و	وَ
00_Rassismus_Wikipedia.docx.txt	/	/	punc	/	/
00_Rassismus_Wikipedia.docx.txt	أو	أَو	conj	أو	أَو
00_Rassismus_Wikipedia.docx.txt	امتيازات	اِمْتِيازاتٍ	noun	ٱمتياز	ٱِمْتِياز
00_Rassismus_Wikipedia.docx.txt	،	،	punc	،	،
00_Rassismus_Wikipedia.docx.txt	أو	أَو	conj	أو	أَو
00_Rassismus_Wikipedia.docx.txt	تؤثر	تُؤَثِّر	verb	أثر	أَثَّر
00_Rassismus_Wikipedia.docx.txt	في	فِي	prep	في	فِي
00_Rassismus_Wikipedia.docx.txt	المعاملة	المُعامَلَةِ	noun	معاملة	مُعامَلَة
00_Rassismus_Wikipedia.docx.txt	على	عَلَى	prep	على	عَلَى
00_Rassismus_Wikipedia.docx.txt	حساب	حِسابِ	noun	حساب	حِساب
00_Rassismus_Wikipedia.docx.txt	أخرى	أُخْرَى	adj	أخرى	أُخْرَى
00_Rassismus_Wikipedia.docx.txt	.	.	punc	.	.
00_Rassismus_Wikipedia.docx.txt	بالرغم	بِالرَغْمِ	noun	رغم	رَغْم
00_Rassismus_Wikipedia.docx.txt	من	مِن	prep	من	مِن
00_Rassismus_Wikipedia.docx.txt	آن	آن	noun	آن	آن
00_Rassismus_Wikipedia.docx.txt	التمييز	التَمْيِيزِ	noun	تمييز	تَمْيِيز
00_Rassismus_Wikipedia.docx.txt	العنصري	العُنْصُرِيّ	adj	عنصري	عُنْصُرِيّ
00_Rassismus_Wikipedia.docx.txt	يستند	يَسْتَنِد	verb	ٱستند	ٱِسْتَنَد
00_Rassismus_Wikipedia.docx.txt	في	فِي	prep	في	فِي
00_Rassismus_Wikipedia.docx.txt	كثير	كَثِيرٍ	noun	كثير	كَثِير
00_Rassismus_Wikipedia.docx.txt	من	مِن	prep	من	مِن
00_Rassismus_Wikipedia.docx.txt	الأحوال	الأَحْوالِ	noun	حال	حال
00_Rassismus_Wikipedia.docx.txt	إلى	إِلَى	prep	إلى	إِلَى
00_Rassismus_Wikipedia.docx.txt	فروق	فَرُوقِ	noun	فروق	فَرُوق
00_Rassismus_Wikipedia.docx.txt	جسمانية	جَسْمانِيَّة	noun	جسمانية	جَسْمانِيَّة
00_Rassismus_Wikipedia.docx.txt	بين	بَيِّنَ	noun	بين	بَيِّن
00_Rassismus_Wikipedia.docx.txt	المجموعات	المَجْمُوعاتِ	noun	مجموعة	مَجْمُوعَة
00_Rassismus_Wikipedia.docx.txt	المختلفة	المُخْتَلِفَةِ	adj	مختلف	مُخْتَلِف
00_Rassismus_Wikipedia.docx.txt	،	،	punc	،	،
00_Rassismus_Wikipedia.docx.txt	ولكن	وَلٰكِن	conj	لكن	لٰكِن
00_Rassismus_Wikipedia.docx.txt	قد	قَد	part_verb	قد	قَدْ
00_Rassismus_Wikipedia.docx.txt	يتم	يتم	noun_prop	يتم	يتم
00_Rassismus_Wikipedia.docx.txt	التمييز	التَمْيِيزُ	noun	تمييز	تَمْيِيز
00_Rassismus_Wikipedia.docx.txt	عنصريا	عُنْصُرِيّاً	adj	عنصري	عُنْصُرِيّ
00_Rassismus_Wikipedia.docx.txt	ضد	ضِدّ	noun	ضد	ضِدّ
00_Rassismus_Wikipedia.docx.txt	أي	أَيّ	pron_interrog	أي	أَيّ
00_Rassismus_Wikipedia.docx.txt	شخص	شَخْصٍ	noun	شخص	شَخْص
00_Rassismus_Wikipedia.docx.txt	على	عَلَى	prep	على	عَلَى
00_Rassismus_Wikipedia.docx.txt	أسس	أُسُس	noun	أساس	أَساس
00_Rassismus_Wikipedia.docx.txt	اثنيه	اثنيه	noun_prop	اثنيه	اثنيه
00_Rassismus_Wikipedia.docx.txt	أو	أَو	conj	أو	أَو
00_Rassismus_Wikipedia.docx.txt	ثقافية	ثَقافِيَّة	adj	ثقافي	ثَقافِيّ
00_Rassismus_Wikipedia.docx.txt	،	،	punc	،	،
00_Rassismus_Wikipedia.docx.txt	دون	دُونَ	noun	دون	دُون
00_Rassismus_Wikipedia.docx.txt	أن	أَن	conj_sub	أن	أَنْ
00_Rassismus_Wikipedia.docx.txt	يكون	يَكُون	verb	كان	كان
00_Rassismus_Wikipedia.docx.txt	لديه	لَدَيهِ	noun	لدى	لَدَى
00_Rassismus_Wikipedia.docx.txt	صفات	صِفاتٌ	noun	صفة	صِفَة
00_Rassismus_Wikipedia.docx.txt	جسمانية	جَسْمانِيَّة	noun	جسمانية	جَسْمانِيَّة
00_Rassismus_Wikipedia.docx.txt	.	.	punc	.	.
00_Rassismus_Wikipedia.docx.txt	كما	كَما	conj	كما	كَما
00_Rassismus_Wikipedia.docx.txt	قد	قَد	part_verb	قد	قَدْ
00_Rassismus_Wikipedia.docx.txt	تتخذ	تتخذ	noun_prop	تتخذ	تتخذ
00_Rassismus_Wikipedia.docx.txt	العنصرية	العُنْصُرِيَّة	noun	عنصرية	عُنْصُرِيَّة
00_Rassismus_Wikipedia.docx.txt	شكلا	شَكْلاً	noun	شكل	شَكْل
00_Rassismus_Wikipedia.docx.txt	أكثر	أَكْثَرَ	adj	أكثر	أَكْثَر
00_Rassismus_Wikipedia.docx.txt	تعقيدا	تَعْقِيداً	noun	تعقيد	تَعْقِيد
00_Rassismus_Wikipedia.docx.txt	من	مِن	prep	من	مِن
00_Rassismus_Wikipedia.docx.txt	خلال	خلال	noun_prop	خلال	خلال
00_Rassismus_Wikipedia.docx.txt	العنصرية	العُنْصُرِيَّة	noun	عنصرية	عُنْصُرِيَّة
00_Rassismus_Wikipedia.docx.txt	الخفيه	الخفيه	noun_prop	الخفيه	الخفيه
00_Rassismus_Wikipedia.docx.txt	التي	الَّتِي	pron_rel	الذي	الَّذِي
00_Rassismus_Wikipedia.docx.txt	تظهر	تَظْهَر	verb	ظهر	ظَهَر
00_Rassismus_Wikipedia.docx.txt	بصورة	بِصُورَةٍ	noun	صورة	صُورَة
